filename	trueclass	predclass_prob	numfeatures
d_richard_durbin_19940801_1030201635.txt	1	0.16452783	3062
d_william_ford_19940125_1030126055.txt	1	0.4830278	3062
d_david_price_19940627_1030181550.txt	1	0.65315056	3062
d_robert_matsui_19930224_1030008686.txt	1	0.26030082	3062
d_robert_wise_19940808_1030206255.txt	1	0.6878411	3062
d_victor_fazio_19930722_1030063432.txt	1	0.48076236	3062
d_butler_derrick_19930223_1030007920.txt	1	0.6299421	3062
d_austin_murphy_19931117_1030118009.txt	1	0.6727948	3062
d_william_coyne_19930505_1030031972.txt	1	0.6714823	3062
d_peter_deutsch_19930806_1030074886.txt	1	0.63524073	3062
d_neil_abercrombie_19940728_1030199792.txt	1	0.6678541	3062
d_lynn_woolsey_19931013_1030096010.txt	1	0.71447647	3062
d_eligio_de_la_garza_19931006_1030093574.txt	1	0.63981664	3062
d_sam_gejdenson_19940919_1030218951.txt	1	0.71005094	3062
d_elizabeth_furse_19940519_1030166521.txt	1	0.6463982	3062
d_neal_smith_19940923_1030221831.txt	1	0.7341425	3062
d_romano_mazzoli_19930525_1030038128.txt	1	0.71877086	3062
d_patricia_schroeder_19940322_1030147099.txt	1	0.5903309	3062
d_gillespie_montgomery_19930518_1030035036.txt	1	0.6834203	3062
d_jack_brooks_19940420_1030154974.txt	1	0.6248872	3062
d_william_tauzin_19941007_1030233184.txt	1	0.5714679	3062
d_major_owens_19930614_1030044204.txt	1	0.7181552	3062
d_john_conyers_19930429_1030029894.txt	1	0.73676723	3062
d_john_bryant_19941005_1030229927.txt	1	0.7338081	3062
d_john_lewis_19930722_1030063513.txt	1	0.6367151	3062
d_richard_swett_19940722_1030196055.txt	1	0.5940073	3062
d_robert_clement_19931027_1030105205.txt	1	0.53135777	3062
d_maxine_waters_19931013_1030095772.txt	1	0.6667603	3062
d_edward_markey_19930728_1030066922.txt	1	0.6235453	3062
d_gary_ackerman_19930203_1030004238.txt	1	0.6990617	3062
d_steny_hoyer_19941129_1030234651.txt	1	0.41110826	3062
d_norman_mineta_19940321_1030146383.txt	1	0.6285709	3062
d_fortney_stark_19930527_1030041398.txt	1	0.68247354	3062
d_barney_frank_19940310_1030141234.txt	1	0.575703	3062
d_cleo_fields_19930317_1030015335.txt	1	0.79124343	3062
d_peter_barca_19931109_1030112597.txt	1	0.6860194	3062
d_charles_stenholm_19940802_1030202217.txt	1	0.599241	3062
d_patricia_schroeder_19940808_1030205802.txt	1	0.6816004	3062
d_samuel_coppersmith_19940629_1030184718.txt	1	0.66727567	3062
d_robert_scott_19930317_1030015333.txt	1	0.6780846	3062
d_william_edwards_19930804_1030072511.txt	1	0.6447759	3062
d_george_brown_19930723_1030064576.txt	1	0.65689456	3062
d_louis_stokes_19940203_1030130074.txt	1	0.61544544	3062
d_barbara-rose_collins_19930429_1030029778.txt	1	0.62172675	3062
d_lucien_blackwell_19930203_1030004352.txt	1	0.66641396	3062
d_romano_mazzoli_19940201_1030128249.txt	1	0.7136971	3062
d_david_obey_19930727_1030066407.txt	1	0.60840404	3062
d_timothy_penny_19930722_1030063297.txt	1	0.41914234	3062
d_melvin_watt_19931120_1030122620.txt	1	0.66827667	3062
d_richard_neal_19931115_1030115068.txt	1	0.6321004	3062
d_robert_wise_19940621_1030177365.txt	1	0.7199203	3062
d_steny_hoyer_19940322_1030147091.txt	1	0.6965426	3062
d_jim_mcdermott_19940929_1030225546.txt	1	0.7505499	3062
d_xavier_becerra_19930713_1030058092.txt	1	0.6068114	3062
d_eligio_de_la_garza_19940921_1030220275.txt	1	0.63950145	3062
d_matthew_martinez_19930806_1030074998.txt	1	0.7486328	3062
d_edward_markey_19940628_1030182766.txt	1	0.6667548	3062
d_ron_de_lugo_19941006_1030230904.txt	1	0.36244792	3062
d_douglas_applegate_19940518_1030165784.txt	1	0.30014813	3062
d_sam_gibbons_19940621_1030177593.txt	1	0.6884077	3062
d_myron_kreidler_19930614_1030044026.txt	1	0.662345	3062
d_lynn_schenk_19930730_1030069408.txt	1	0.6224281	3062
d_marcy_kaptur_19930728_1030067298.txt	1	0.7363187	3062
d_benjamin_cardin_19940316_1030144518.txt	1	0.6455618	3062
d_dale_kildee_19931013_1030095977.txt	1	0.6580444	3062
d_jim_mcdermott_19930428_1030029654.txt	1	0.6621412	3062
d_timothy_penny_19940811_1030209948.txt	1	0.3266799	3062
d_jose_serrano_19930701_1030057164.txt	1	0.58479774	3062
d_peter_barca_19940810_1030208781.txt	1	0.695869	3062
d_george_miller_19940714_1030190099.txt	1	0.6170415	3062
d_john_williams_19940517_1030164620.txt	1	0.7437925	3062
d_esteban_torres_19940303_1030139376.txt	1	0.6681218	3062
d_john_moakley_19940817_1030212969.txt	1	0.63381267	3062
d_peter_barca_19940714_1030189945.txt	1	0.65110284	3062
d_robert_matsui_19931120_1030122179.txt	1	0.68695986	3062
d_thomas_barrett_19940630_1030185023.txt	1	0.70158696	3062
d_william_coyne_19931115_1030115057.txt	1	0.6654176	3062
d_robert_torricelli_19931109_1030112308.txt	1	0.39963493	3062
d_patsy_mink_19940324_1030150537.txt	1	0.33366367	3062
d_gene_green_19940126_1030126309.txt	1	0.638859	3062
d_david_obey_19930218_1030007200.txt	1	0.75862515	3062
d_george_miller_19940803_1030202658.txt	1	0.6166245	3062
d_william_clay_19940719_1030192975.txt	1	0.82015747	3062
d_jack_brooks_19940920_1030219564.txt	1	0.7431599	3062
