filename	trueclass	predclass_prob	numfeatures
d_alan_mollohan_19870309_1000011882.txt	1	0.968778	1024
d_alan_mollohan_19870331_1000019259.txt	1	0.97663033	1024
d_alan_mollohan_19870423_1000028457.txt	1	0.721748	1024
d_alan_mollohan_19870604_1000049706.txt	1	0.35059226	1024
d_alan_mollohan_19870604_1000049719.txt	1	0.593877	1024
d_alan_mollohan_19870806_1000084708.txt	1	0.95877486	1024
d_alan_mollohan_19871028_1000118037.txt	1	0.8805679	1024
d_alan_mollohan_19880909_1000240344.txt	1	0.41399196	1024
d_alan_mollohan_19880909_1000240352.txt	1	0.4720395	1024
d_alan_wheat_19870108_1000001630.txt	1	0.5969931	1024
d_alan_wheat_19870108_1000001658.txt	1	0.64025277	1024
d_alan_wheat_19870108_1000001673.txt	1	0.81458306	1024
d_alan_wheat_19870305_1000010991.txt	1	0.6019711	1024
d_alan_wheat_19870519_1000040881.txt	1	0.90271044	1024
d_alan_wheat_19870602_1000047566.txt	1	0.9196236	1024
d_alan_wheat_19870807_1000085825.txt	1	0.7582248	1024
d_alan_wheat_19870909_1000087468.txt	1	0.9196236	1024
d_alan_wheat_19870917_1000090615.txt	1	0.98888844	1024
d_alan_wheat_19871007_1000104866.txt	1	0.9572658	1024
d_alan_wheat_19871007_1000104869.txt	1	0.8822406	1024
d_alan_wheat_19871027_1000116145.txt	1	0.8891391	1024
d_alan_wheat_19871104_1000121345.txt	1	0.9133444	1024
d_alan_wheat_19871211_1000137171.txt	1	0.91011614	1024
d_alan_wheat_19880330_1000167110.txt	1	0.8317716	1024
d_alan_wheat_19880330_1000167114.txt	1	0.9639959	1024
d_alan_wheat_19880613_1000201328.txt	1	0.97467834	1024
d_alan_wheat_19880614_1000201708.txt	1	0.9491448	1024
d_alan_wheat_19880727_1000224244.txt	1	0.9195839	1024
d_alan_wheat_19880811_1000236263.txt	1	0.6512123	1024
d_alan_wheat_19880914_1000242435.txt	1	0.87814283	1024
d_alan_wheat_19880928_1000251298.txt	1	0.94430524	1024
d_alan_wheat_19880928_1000252020.txt	1	0.9487713	1024
d_alan_wheat_19880929_1000253300.txt	1	0.57784534	1024
d_alan_wheat_19881005_1000260680.txt	1	0.41610044	1024
d_alan_wheat_19881013_1000267930.txt	1	0.22083841	1024
d_alan_wheat_19881013_1000267964.txt	1	0.6644802	1024
d_alan_wheat_19881013_1000268002.txt	1	0.33685496	1024
d_albert_bustamante_19870305_1000011138.txt	1	0.45965856	1024
d_albert_bustamante_19870326_1000017590.txt	1	0.45148057	1024
d_albert_bustamante_19870331_1000019287.txt	1	0.35244906	1024
d_albert_bustamante_19870402_1000021035.txt	1	0.8553642	1024
d_albert_bustamante_19870423_1000029240.txt	1	0.91474444	1024
d_albert_bustamante_19870427_1000029530.txt	1	0.722479	1024
d_albert_bustamante_19870511_1000036725.txt	1	0.14698076	1024
d_albert_bustamante_19870518_1000039854.txt	1	0.82211226	1024
d_albert_bustamante_19870518_1000040008.txt	1	0.9982041	1024
d_albert_bustamante_19870518_1000040018.txt	1	0.939724	1024
d_albert_bustamante_19870518_1000040074.txt	1	0.6718818	1024
d_albert_bustamante_19870520_1000041397.txt	1	0.15657282	1024
d_albert_bustamante_19870615_1000055051.txt	1	0.4360658	1024
d_albert_bustamante_19870616_1000055743.txt	1	0.9566564	1024
d_albert_bustamante_19870616_1000056326.txt	1	0.8504954	1024
d_albert_bustamante_19870714_1000071995.txt	1	0.891741	1024
d_albert_bustamante_19870722_1000076758.txt	1	0.62390214	1024
d_albert_bustamante_19870722_1000076899.txt	1	0.22002657	1024
