filename	trueclass	predclass_prob	numfeatures
d_alben_barkley_19410106_770000158.txt	1	0.6985889	9068
d_alben_barkley_19410106_770000195.txt	1	0.8987802	9068
d_alben_barkley_19410109_770000406.txt	1	0.8601298	9068
d_alben_barkley_19410110_770000476.txt	1	0.8124199	9068
d_alben_barkley_19410121_770001502.txt	1	0.68967336	9068
d_alben_barkley_19410131_770004317.txt	1	0.90764517	9068
d_alben_barkley_19410217_770010763.txt	1	0.60163337	9068
d_alben_barkley_19410217_770010777.txt	1	0.71111435	9068
d_alben_barkley_19410218_770011743.txt	1	0.7201802	9068
d_alben_barkley_19410219_770012485.txt	1	0.85113466	9068
d_alben_barkley_19410219_770012530.txt	1	0.71882826	9068
d_alben_barkley_19410220_770013302.txt	1	0.78580695	9068
d_alben_barkley_19410222_770013639.txt	1	0.75117874	9068
d_alben_barkley_19410222_770013764.txt	1	0.89027864	9068
d_alben_barkley_19410222_770013772.txt	1	0.7781664	9068
d_alben_barkley_19410224_770014009.txt	1	0.9135673	9068
d_alben_barkley_19410226_770015051.txt	1	0.6874926	9068
d_alben_barkley_19410226_770015152.txt	1	0.854246	9068
d_alben_barkley_19410301_770018168.txt	1	0.80260736	9068
d_alben_barkley_19410301_770018305.txt	1	0.9079612	9068
d_alben_barkley_19410301_770018314.txt	1	0.67812836	9068
d_alben_barkley_19410301_770018362.txt	1	0.7649993	9068
d_alben_barkley_19410303_770018417.txt	1	0.8927959	9068
d_alben_barkley_19410304_770019186.txt	1	0.6404644	9068
d_alben_barkley_19410305_770020142.txt	1	0.61378974	9068
d_alben_barkley_19410306_770021026.txt	1	0.8781354	9068
d_alben_barkley_19410306_770021040.txt	1	0.86175	9068
d_alben_barkley_19410306_770021081.txt	1	0.75168973	9068
d_alben_barkley_19410306_770021114.txt	1	0.54456854	9068
d_alben_barkley_19410307_770022157.txt	1	0.48917195	9068
d_alben_barkley_19410307_770022196.txt	1	0.86844	9068
d_alben_barkley_19410307_770022626.txt	1	0.7472519	9068
d_alben_barkley_19410307_770022698.txt	1	0.73683023	9068
d_alben_barkley_19410307_770022704.txt	1	0.6086872	9068
d_alben_barkley_19410307_770022741.txt	1	0.62801063	9068
d_alben_barkley_19410307_770022840.txt	1	0.44697943	9068
d_alben_barkley_19410307_770022853.txt	1	0.7926337	9068
d_alben_barkley_19410307_770022889.txt	1	0.82839763	9068
d_alben_barkley_19410308_770023684.txt	1	0.87219906	9068
d_alben_barkley_19410310_770024329.txt	1	0.8899037	9068
d_alben_barkley_19410317_770026362.txt	1	0.7009572	9068
d_alben_barkley_19410401_770032749.txt	1	0.8374911	9068
d_alben_barkley_19410402_770033520.txt	1	0.57461864	9068
d_alben_barkley_19410402_770033551.txt	1	0.71278536	9068
d_alben_barkley_19410402_770033581.txt	1	0.40361091	9068
d_alben_barkley_19410404_770035502.txt	1	0.55821955	9068
d_alben_barkley_19410415_770036068.txt	1	0.82436985	9068
d_alben_barkley_19410418_770037044.txt	1	0.5101486	9068
d_alben_barkley_19410422_770037668.txt	1	0.6894502	9068
d_alben_barkley_19410422_770037689.txt	1	0.6446783	9068
d_alben_barkley_19410429_770039508.txt	1	0.7033336	9068
d_alben_barkley_19410429_770039538.txt	1	0.83307946	9068
d_alben_barkley_19410429_770039566.txt	1	0.70686567	9068
