filename	trueclass	predclass_prob	numfeatures
d_adam_smith_19970213_1050005349.txt	1	0.882487	40411
d_adam_smith_19970319_1050012923.txt	1	0.9692458	40411
d_adam_smith_19970520_1050032032.txt	1	0.727269	40411
d_adam_smith_19970717_1050058189.txt	1	0.12829252	40411
d_adam_smith_19971007_1050085902.txt	1	0.9087688	40411
d_adam_smith_19971031_1050094126.txt	1	0.9762648	40411
d_adam_smith_19971105_1050096304.txt	1	0.66513413	40411
d_adam_smith_19980305_1050113002.txt	1	0.87502545	40411
d_adam_smith_19980522_1050146207.txt	1	0.54776627	40411
d_adam_smith_19980610_1050149785.txt	1	0.9375563	40411
d_adam_smith_19980804_1050179523.txt	1	0.89938635	40411
d_adam_smith_19980915_1050187535.txt	1	0.7179221	40411
d_adam_smith_19980915_1050187539.txt	1	0.8051014	40411
d_adam_smith_19980917_1050189011.txt	1	0.32972822	40411
d_adam_smith_19981009_1050200936.txt	1	0.8872103	40411
d_alan_mollohan_19970924_1050080045.txt	1	0.73976916	40411
d_alan_mollohan_19970924_1050080167.txt	1	0.6864848	40411
d_alan_mollohan_19970924_1050080256.txt	1	0.7725902	40411
d_alan_mollohan_19970924_1050080413.txt	1	0.5456696	40411
d_alan_mollohan_19970925_1050080989.txt	1	0.7707389	40411
d_alan_mollohan_19970925_1050081050.txt	1	0.6977277	40411
d_alan_mollohan_19970925_1050081067.txt	1	0.34351757	40411
d_alan_mollohan_19970925_1050081069.txt	1	0.5313891	40411
d_alan_mollohan_19970925_1050081101.txt	1	0.78813916	40411
d_alan_mollohan_19970925_1050081283.txt	1	0.89072686	40411
d_alan_mollohan_19970925_1050081343.txt	1	0.6316366	40411
d_alan_mollohan_19970925_1050081365.txt	1	0.42344308	40411
d_alan_mollohan_19970925_1050081455.txt	1	0.76374584	40411
d_alan_mollohan_19970925_1050081459.txt	1	0.5936242	40411
d_alan_mollohan_19970925_1050081463.txt	1	0.500616	40411
d_alan_mollohan_19970925_1050081467.txt	1	0.44072655	40411
d_alan_mollohan_19970926_1050081617.txt	1	0.77647454	40411
d_alan_mollohan_19970926_1050081619.txt	1	0.5853231	40411
d_alan_mollohan_19970926_1050081640.txt	1	0.6237617	40411
d_alan_mollohan_19970926_1050081722.txt	1	0.5771262	40411
d_alan_mollohan_19970926_1050081748.txt	1	0.48250586	40411
d_alan_mollohan_19970926_1050081755.txt	1	0.4042913	40411
d_alan_mollohan_19970926_1050081835.txt	1	0.65737134	40411
d_alan_mollohan_19970930_1050083709.txt	1	0.5181892	40411
d_alan_mollohan_19970930_1050083727.txt	1	0.49599376	40411
