filename	trueclass	predclass_prob	numfeatures
d_adam_schiff_20150211_1140008764.txt	1	0.95486385	1024
d_adam_schiff_20150212_1140009018.txt	1	0.95882344	1024
d_adam_schiff_20150226_1140010656.txt	1	0.9988519	1024
d_adam_schiff_20150422_1140020189.txt	1	0.24302822	1024
d_adam_schiff_20150422_1140020197.txt	1	0.36426374	1024
d_adam_schiff_20150422_1140020204.txt	1	0.959604	1024
d_adam_schiff_20150422_1140020218.txt	1	0.7816608	1024
d_adam_schiff_20150422_1140020246.txt	1	0.9999989	1024
d_adam_schiff_20150604_1140032230.txt	1	0.34059012	1024
d_adam_schiff_20150604_1140032231.txt	1	0.9999628	1024
d_adam_schiff_20150604_1140032233.txt	1	0.4372932	1024
d_adam_schiff_20150604_1140032234.txt	1	0.689018	1024
d_adam_schiff_20150610_1140033901.txt	1	0.43061158	1024
d_adam_schiff_20150610_1140033909.txt	1	0.689018	1024
d_adam_schiff_20150616_1140035672.txt	1	0.9999968	1024
d_adam_schiff_20150616_1140035678.txt	1	0.98376113	1024
d_adam_schiff_20150616_1140035722.txt	1	0.93032277	1024
d_adam_schiff_20150616_1140035733.txt	1	0.36326724	1024
d_adam_schiff_20150616_1140035764.txt	1	0.3959401	1024
d_adam_schiff_20150616_1140035777.txt	1	0.9600089	1024
d_adam_schiff_20150616_1140035803.txt	1	0.7061902	1024
d_adam_schiff_20150616_1140035816.txt	1	0.8389489	1024
d_adam_schiff_20150616_1140035832.txt	1	0.65318274	1024
d_adam_schiff_20150616_1140035852.txt	1	0.84270376	1024
d_adam_schiff_20150616_1140035862.txt	1	0.7804891	1024
d_adam_schiff_20150616_1140035875.txt	1	0.9758724	1024
d_adam_schiff_20150708_1140039933.txt	1	0.9999342	1024
d_adam_schiff_20150722_1140044121.txt	1	0.3600279	1024
d_adam_schiff_20150910_1140048985.txt	1	0.9980463	1024
d_adam_schiff_20150910_1140049008.txt	1	0.91550195	1024
d_adam_schiff_20150910_1140049013.txt	1	0.97682494	1024
d_adam_schiff_20150918_1140051253.txt	1	0.8351731	1024
d_adam_schiff_20151023_1140057914.txt	1	0.32426006	1024
d_adam_schiff_20151117_1140063152.txt	1	0.9924625	1024
d_adam_schiff_20151201_1140065059.txt	1	0.9871334	1024
d_adam_schiff_20151208_1140067422.txt	1	0.83989877	1024
d_adam_schiff_20151211_1140068977.txt	1	0.98393816	1024
d_adam_schiff_20160212_1140077587.txt	1	0.9714788	1024
d_adam_schiff_20160316_1140082206.txt	1	0.95876294	1024
d_adam_schiff_20160419_1140086531.txt	1	0.9999851	1024
d_adam_schiff_20160420_1140086955.txt	1	0.99989617	1024
d_adam_schiff_20160511_1140090684.txt	1	0.9906537	1024
d_adam_schiff_20160511_1140090687.txt	1	0.51333	1024
d_adam_schiff_20160518_1140093014.txt	1	0.44790813	1024
d_adam_schiff_20160523_1140094687.txt	1	0.9998493	1024
d_adam_schiff_20160523_1140094702.txt	1	0.99866974	1024
d_adam_schiff_20160524_1140095607.txt	1	0.43061158	1024
d_adam_schiff_20160524_1140095608.txt	1	0.9891901	1024
d_adam_schiff_20160712_1140107498.txt	1	0.42770243	1024
d_adam_schiff_20160907_1140110970.txt	1	0.9993092	1024
d_adam_smith_20150212_1140009209.txt	1	0.9778857	1024
d_adam_smith_20150217_1140009660.txt	1	0.4874727	1024
d_adam_smith_20150513_1140025259.txt	1	0.9972908	1024
d_adam_smith_20150513_1140025261.txt	1	0.9346967	1024
d_adam_smith_20150513_1140025291.txt	1	0.83592385	1024
d_adam_smith_20150514_1140025839.txt	1	0.5109299	1024
d_adam_smith_20150514_1140025840.txt	1	0.5044979	1024
d_adam_smith_20150514_1140025889.txt	1	0.3077532	1024
d_adam_smith_20150514_1140025890.txt	1	0.9022035	1024
d_adam_smith_20150514_1140025911.txt	1	0.99643195	1024
d_adam_smith_20150514_1140025915.txt	1	0.5301028	1024
d_adam_smith_20150514_1140025916.txt	1	0.9999466	1024
d_adam_smith_20150514_1140025919.txt	1	0.7199688	1024
d_adam_smith_20150514_1140025932.txt	1	0.7970678	1024
d_adam_smith_20150514_1140025933.txt	1	0.99677414	1024
d_adam_smith_20150514_1140025944.txt	1	0.46805587	1024
d_adam_smith_20150514_1140025948.txt	1	0.65023935	1024
d_adam_smith_20150514_1140025977.txt	1	0.99266136	1024
d_adam_smith_20150515_1140026525.txt	1	0.41959363	1024
d_adam_smith_20150515_1140026527.txt	1	0.9999918	1024
d_adam_smith_20151001_1140053729.txt	1	0.9999776	1024
d_adam_smith_20151001_1140053731.txt	1	0.72912496	1024
d_adam_smith_20151001_1140053734.txt	1	0.8933844	1024
d_adam_smith_20151001_1140053737.txt	1	0.99812037	1024
d_adam_smith_20151001_1140053756.txt	1	0.99998116	1024
d_adam_smith_20151001_1140053759.txt	1	0.9680806	1024
d_adam_smith_20151001_1140053774.txt	1	0.99998343	1024
d_adam_smith_20151001_1140053790.txt	1	0.9999994	1024
d_adam_smith_20151007_1140054829.txt	1	0.70457596	1024
d_adam_smith_20151105_1140061732.txt	1	0.99387884	1024
d_adam_smith_20151105_1140061749.txt	1	0.7662167	1024
d_adam_smith_20151105_1140061762.txt	1	0.9999821	1024
d_adam_smith_20160204_1140075452.txt	1	0.971999	1024
d_adam_smith_20160212_1140077690.txt	1	0.20556004	1024
d_adam_smith_20160226_1140079216.txt	1	0.9172989	1024
d_adam_smith_20160303_1140080490.txt	1	0.7356754	1024
d_adam_smith_20160317_1140082673.txt	1	0.48779485	1024
d_adam_smith_20160323_1140083627.txt	1	0.37397867	1024
d_adam_smith_20160517_1140092315.txt	1	0.7614077	1024
d_adam_smith_20160517_1140092358.txt	1	0.9793752	1024
